gameID,stimId,domain,subdomain,what_word_sum,where_word_sum,dsl,program_length
3197-4795e112-abf8-4b40-a7bd-f82ac6832009,40,drawing,dials,15,38,dsl_0_base,88
2129-9f9e1549-5a44-48b8-b5e6-4d387fd962cf,136,drawing,dials,12,29,dsl_0_base,85
1669-13d75462-f1f8-43af-9e3c-60981960bcf1,120,drawing,dials,42,116,dsl_0_base,288
8466-6604cc4d-5c78-4c2e-98a9-b7fd8d890e9a,238,drawing,dials,35,52,dsl_0_base,193
7853-e72c3b91-e7a2-4423-8cb1-5a0952aa468c,64,drawing,dials,31,26,dsl_0_base,109
1669-13d75462-f1f8-43af-9e3c-60981960bcf1,62,drawing,dials,10,30,dsl_0_base,81
2581-66d9251e-cf8a-4331-bba8-c4adf4c87f04,154,drawing,dials,59,27,dsl_0_base,86
2129-9f9e1549-5a44-48b8-b5e6-4d387fd962cf,17,drawing,dials,17,37,dsl_0_base,105
1669-13d75462-f1f8-43af-9e3c-60981960bcf1,95,drawing,dials,5,54,dsl_0_base,57
1712-3198b53f-f5d9-41bc-9a2b-69d200259879,11,drawing,dials,36,59,dsl_0_base,347
8466-6604cc4d-5c78-4c2e-98a9-b7fd8d890e9a,152,drawing,dials,37,51,dsl_0_base,224
2129-9f9e1549-5a44-48b8-b5e6-4d387fd962cf,237,drawing,dials,35,37,dsl_0_base,261
3864-f18d6e50-1402-4507-9e85-451b33681ad6,127,drawing,dials,7,28,dsl_0_base,77
8466-6604cc4d-5c78-4c2e-98a9-b7fd8d890e9a,12,drawing,dials,35,17,dsl_0_base,133
7853-e72c3b91-e7a2-4423-8cb1-5a0952aa468c,196,drawing,dials,39,40,dsl_0_base,139
3864-f18d6e50-1402-4507-9e85-451b33681ad6,103,drawing,dials,10,28,dsl_0_base,57
2581-66d9251e-cf8a-4331-bba8-c4adf4c87f04,109,drawing,dials,61,47,dsl_0_base,71
7853-e72c3b91-e7a2-4423-8cb1-5a0952aa468c,59,drawing,dials,27,25,dsl_0_base,81
8466-6604cc4d-5c78-4c2e-98a9-b7fd8d890e9a,34,drawing,dials,25,68,dsl_0_base,197
7853-e72c3b91-e7a2-4423-8cb1-5a0952aa468c,131,drawing,dials,37,34,dsl_0_base,125
7027-0abe14f1-5785-4ced-8b18-3e69ccb10a30,230,drawing,dials,89,151,dsl_0_base,391
3864-f18d6e50-1402-4507-9e85-451b33681ad6,49,drawing,dials,29,60,dsl_0_base,265
7853-e72c3b91-e7a2-4423-8cb1-5a0952aa468c,75,drawing,dials,10,33,dsl_0_base,64
2581-66d9251e-cf8a-4331-bba8-c4adf4c87f04,10,drawing,dials,73,88,dsl_0_base,165
3864-f18d6e50-1402-4507-9e85-451b33681ad6,161,drawing,dials,13,42,dsl_0_base,125
4104-7bf7835c-d392-4db1-abde-0a981bb608b0,179,drawing,dials,26,41,dsl_0_base,262
3864-f18d6e50-1402-4507-9e85-451b33681ad6,191,drawing,dials,10,33,dsl_0_base,99
4104-7bf7835c-d392-4db1-abde-0a981bb608b0,126,drawing,dials,9,21,dsl_0_base,105
4104-7bf7835c-d392-4db1-abde-0a981bb608b0,20,drawing,dials,6,36,dsl_0_base,125
7853-e72c3b91-e7a2-4423-8cb1-5a0952aa468c,44,drawing,dials,65,45,dsl_0_base,155
1712-3198b53f-f5d9-41bc-9a2b-69d200259879,207,drawing,dials,8,17,dsl_0_base,81
3864-f18d6e50-1402-4507-9e85-451b33681ad6,185,drawing,dials,57,102,dsl_0_base,275
2581-66d9251e-cf8a-4331-bba8-c4adf4c87f04,156,drawing,dials,89,76,dsl_0_base,123
7027-0abe14f1-5785-4ced-8b18-3e69ccb10a30,222,drawing,dials,126,57,dsl_0_base,186
3864-f18d6e50-1402-4507-9e85-451b33681ad6,204,drawing,dials,12,40,dsl_0_base,119
3864-f18d6e50-1402-4507-9e85-451b33681ad6,104,drawing,dials,14,22,dsl_0_base,64
1712-3198b53f-f5d9-41bc-9a2b-69d200259879,220,drawing,dials,14,44,dsl_0_base,130
3864-f18d6e50-1402-4507-9e85-451b33681ad6,13,drawing,dials,10,31,dsl_0_base,85
7027-0abe14f1-5785-4ced-8b18-3e69ccb10a30,73,drawing,dials,43,25,dsl_0_base,71
3864-f18d6e50-1402-4507-9e85-451b33681ad6,247,drawing,dials,20,39,dsl_0_base,137
1712-3198b53f-f5d9-41bc-9a2b-69d200259879,210,drawing,dials,23,61,dsl_0_base,288
7027-0abe14f1-5785-4ced-8b18-3e69ccb10a30,127,drawing,dials,35,20,dsl_0_base,77
1712-3198b53f-f5d9-41bc-9a2b-69d200259879,223,drawing,dials,19,49,dsl_0_base,193
7027-0abe14f1-5785-4ced-8b18-3e69ccb10a30,83,drawing,dials,59,48,dsl_0_base,64
1712-3198b53f-f5d9-41bc-9a2b-69d200259879,164,drawing,dials,14,23,dsl_0_base,125
1712-3198b53f-f5d9-41bc-9a2b-69d200259879,68,drawing,dials,4,16,dsl_0_base,64
2581-66d9251e-cf8a-4331-bba8-c4adf4c87f04,230,drawing,dials,196,179,dsl_0_base,391
1712-3198b53f-f5d9-41bc-9a2b-69d200259879,13,drawing,dials,12,18,dsl_0_base,85
7027-0abe14f1-5785-4ced-8b18-3e69ccb10a30,29,drawing,dials,59,40,dsl_0_base,119
2581-66d9251e-cf8a-4331-bba8-c4adf4c87f04,199,drawing,dials,45,44,dsl_0_base,99
2581-66d9251e-cf8a-4331-bba8-c4adf4c87f04,248,drawing,dials,81,127,dsl_0_base,184
2581-66d9251e-cf8a-4331-bba8-c4adf4c87f04,110,drawing,dials,45,5,dsl_0_base,71
4104-7bf7835c-d392-4db1-abde-0a981bb608b0,180,drawing,dials,15,41,dsl_0_base,282
2581-66d9251e-cf8a-4331-bba8-c4adf4c87f04,89,drawing,dials,11,4,dsl_0_base,64
4104-7bf7835c-d392-4db1-abde-0a981bb608b0,216,drawing,dials,6,17,dsl_0_base,95
4104-7bf7835c-d392-4db1-abde-0a981bb608b0,213,drawing,dials,10,24,dsl_0_base,195
2581-66d9251e-cf8a-4331-bba8-c4adf4c87f04,26,drawing,dials,146,115,dsl_0_base,162
4104-7bf7835c-d392-4db1-abde-0a981bb608b0,219,drawing,dials,11,27,dsl_0_base,309
4104-7bf7835c-d392-4db1-abde-0a981bb608b0,170,drawing,dials,7,23,dsl_0_base,97
4104-7bf7835c-d392-4db1-abde-0a981bb608b0,2,drawing,dials,8,19,dsl_0_base,89
4104-7bf7835c-d392-4db1-abde-0a981bb608b0,65,drawing,dials,4,10,dsl_0_base,57
3479-8082c6c1-3e40-44ba-8c2c-6ad3762f61ac,213,drawing,dials,18,73,dsl_0_base,195
2141-96633f1e-7d52-46da-8b20-f4df859ccfc8,134,drawing,dials,10,48,dsl_0_base,125
3479-8082c6c1-3e40-44ba-8c2c-6ad3762f61ac,153,drawing,dials,17,34,dsl_0_base,128
2141-96633f1e-7d52-46da-8b20-f4df859ccfc8,125,drawing,dials,5,24,dsl_0_base,105
2141-96633f1e-7d52-46da-8b20-f4df859ccfc8,56,drawing,dials,3,18,dsl_0_base,61
3479-8082c6c1-3e40-44ba-8c2c-6ad3762f61ac,89,drawing,dials,8,18,dsl_0_base,64
2141-96633f1e-7d52-46da-8b20-f4df859ccfc8,166,drawing,dials,4,17,dsl_0_base,85
2141-96633f1e-7d52-46da-8b20-f4df859ccfc8,42,drawing,dials,6,21,dsl_0_base,67
2730-09848e29-9a36-4a3d-b40e-7f11094e83b8,112,drawing,dials,28,54,dsl_0_base,203
2730-09848e29-9a36-4a3d-b40e-7f11094e83b8,103,drawing,dials,5,30,dsl_0_base,57
2141-96633f1e-7d52-46da-8b20-f4df859ccfc8,245,drawing,dials,12,61,dsl_0_base,203
7528-fdb7e63d-313a-4beb-ae14-a8cc0b6eebb3,162,drawing,dials,9,22,dsl_0_base,97
5865-1e68db81-dc22-471f-b57b-500d98d1f86b,152,drawing,dials,50,82,dsl_0_base,224
3479-8082c6c1-3e40-44ba-8c2c-6ad3762f61ac,241,drawing,dials,25,140,dsl_0_base,258
9617-9f6ff569-55f5-4556-b36a-f84f512ac553,202,drawing,dials,10,11,dsl_0_base,119
3479-8082c6c1-3e40-44ba-8c2c-6ad3762f61ac,249,drawing,dials,13,57,dsl_0_base,109
2141-96633f1e-7d52-46da-8b20-f4df859ccfc8,27,drawing,dials,18,95,dsl_0_base,295
2730-09848e29-9a36-4a3d-b40e-7f11094e83b8,48,drawing,dials,44,51,dsl_0_base,247
2086-465964dd-e635-4df5-812f-419d0af2a67f,178,drawing,dials,28,33,dsl_0_base,116
2141-96633f1e-7d52-46da-8b20-f4df859ccfc8,133,drawing,dials,5,32,dsl_0_base,97
2086-465964dd-e635-4df5-812f-419d0af2a67f,159,drawing,dials,8,18,dsl_0_base,77
5865-1e68db81-dc22-471f-b57b-500d98d1f86b,120,drawing,dials,44,53,dsl_0_base,288
2141-96633f1e-7d52-46da-8b20-f4df859ccfc8,82,drawing,dials,6,10,dsl_0_base,71
2141-96633f1e-7d52-46da-8b20-f4df859ccfc8,79,drawing,dials,5,9,dsl_0_base,71
2086-465964dd-e635-4df5-812f-419d0af2a67f,57,drawing,dials,9,21,dsl_0_base,89
2730-09848e29-9a36-4a3d-b40e-7f11094e83b8,117,drawing,dials,35,34,dsl_0_base,387
3479-8082c6c1-3e40-44ba-8c2c-6ad3762f61ac,245,drawing,dials,26,97,dsl_0_base,203
7528-fdb7e63d-313a-4beb-ae14-a8cc0b6eebb3,112,drawing,dials,20,48,dsl_0_base,203
3479-8082c6c1-3e40-44ba-8c2c-6ad3762f61ac,99,drawing,dials,11,31,dsl_0_base,71
5865-1e68db81-dc22-471f-b57b-500d98d1f86b,26,drawing,dials,47,67,dsl_0_base,162
2730-09848e29-9a36-4a3d-b40e-7f11094e83b8,168,drawing,dials,13,24,dsl_0_base,105
2086-465964dd-e635-4df5-812f-419d0af2a67f,222,drawing,dials,30,42,dsl_0_base,186
2730-09848e29-9a36-4a3d-b40e-7f11094e83b8,133,drawing,dials,10,13,dsl_0_base,97
3479-8082c6c1-3e40-44ba-8c2c-6ad3762f61ac,183,drawing,dials,18,58,dsl_0_base,113
2086-465964dd-e635-4df5-812f-419d0af2a67f,90,drawing,dials,8,27,dsl_0_base,71
2730-09848e29-9a36-4a3d-b40e-7f11094e83b8,192,drawing,dials,7,7,dsl_0_base,71
0070-d5495cd4-a977-485f-8eee-dbe738fb52d3,171,drawing,dials,16,27,dsl_0_base,125
2730-09848e29-9a36-4a3d-b40e-7f11094e83b8,106,drawing,dials,8,23,dsl_0_base,64
7528-fdb7e63d-313a-4beb-ae14-a8cc0b6eebb3,23,drawing,dials,11,35,dsl_0_base,109
2086-465964dd-e635-4df5-812f-419d0af2a67f,224,drawing,dials,27,57,dsl_0_base,212
0070-d5495cd4-a977-485f-8eee-dbe738fb52d3,118,drawing,dials,26,54,dsl_0_base,233
9617-9f6ff569-55f5-4556-b36a-f84f512ac553,105,drawing,dials,32,12,dsl_0_base,57
0070-d5495cd4-a977-485f-8eee-dbe738fb52d3,53,drawing,dials,9,12,dsl_0_base,69
2730-09848e29-9a36-4a3d-b40e-7f11094e83b8,45,drawing,dials,41,38,dsl_0_base,211
3479-8082c6c1-3e40-44ba-8c2c-6ad3762f61ac,22,drawing,dials,33,108,dsl_0_base,289
7528-fdb7e63d-313a-4beb-ae14-a8cc0b6eebb3,182,drawing,dials,11,53,dsl_0_base,123
2086-465964dd-e635-4df5-812f-419d0af2a67f,9,drawing,dials,13,63,dsl_0_base,165
9617-9f6ff569-55f5-4556-b36a-f84f512ac553,74,drawing,dials,4,18,dsl_0_base,57
3962-4fdeec5b-c278-4b1e-866d-6edb70167aa8,153,drawing,dials,13,24,dsl_0_base,128
3479-8082c6c1-3e40-44ba-8c2c-6ad3762f61ac,10,drawing,dials,22,44,dsl_0_base,165
0070-d5495cd4-a977-485f-8eee-dbe738fb52d3,210,drawing,dials,34,53,dsl_0_base,288
0070-d5495cd4-a977-485f-8eee-dbe738fb52d3,80,drawing,dials,7,8,dsl_0_base,64
5865-1e68db81-dc22-471f-b57b-500d98d1f86b,176,drawing,dials,68,102,dsl_0_base,337
2730-09848e29-9a36-4a3d-b40e-7f11094e83b8,238,drawing,dials,40,33,dsl_0_base,193
3962-4fdeec5b-c278-4b1e-866d-6edb70167aa8,101,drawing,dials,7,14,dsl_0_base,71
3962-4fdeec5b-c278-4b1e-866d-6edb70167aa8,3,drawing,dials,8,16,dsl_0_base,64
0070-d5495cd4-a977-485f-8eee-dbe738fb52d3,215,drawing,dials,33,45,dsl_0_base,184
5865-1e68db81-dc22-471f-b57b-500d98d1f86b,227,drawing,dials,32,70,dsl_0_base,144
2086-465964dd-e635-4df5-812f-419d0af2a67f,175,drawing,dials,27,102,dsl_0_base,309
0070-d5495cd4-a977-485f-8eee-dbe738fb52d3,85,drawing,dials,12,20,dsl_0_base,64
2086-465964dd-e635-4df5-812f-419d0af2a67f,28,drawing,dials,12,23,dsl_0_base,67
7528-fdb7e63d-313a-4beb-ae14-a8cc0b6eebb3,221,drawing,dials,9,73,dsl_0_base,95
0070-d5495cd4-a977-485f-8eee-dbe738fb52d3,128,drawing,dials,24,19,dsl_0_base,105
2086-465964dd-e635-4df5-812f-419d0af2a67f,77,drawing,dials,6,21,dsl_0_base,64
3962-4fdeec5b-c278-4b1e-866d-6edb70167aa8,172,drawing,dials,18,32,dsl_0_base,136
0070-d5495cd4-a977-485f-8eee-dbe738fb52d3,32,drawing,dials,44,50,dsl_0_base,137
3962-4fdeec5b-c278-4b1e-866d-6edb70167aa8,193,drawing,dials,9,21,dsl_0_base,99
0070-d5495cd4-a977-485f-8eee-dbe738fb52d3,1,drawing,dials,4,3,dsl_0_base,61
3962-4fdeec5b-c278-4b1e-866d-6edb70167aa8,173,drawing,dials,13,24,dsl_0_base,297
3962-4fdeec5b-c278-4b1e-866d-6edb70167aa8,220,drawing,dials,9,19,dsl_0_base,130
5865-1e68db81-dc22-471f-b57b-500d98d1f86b,185,drawing,dials,59,114,dsl_0_base,275
3962-4fdeec5b-c278-4b1e-866d-6edb70167aa8,131,drawing,dials,9,28,dsl_0_base,125
5865-1e68db81-dc22-471f-b57b-500d98d1f86b,233,drawing,dials,37,81,dsl_0_base,213
3962-4fdeec5b-c278-4b1e-866d-6edb70167aa8,11,drawing,dials,16,26,dsl_0_base,347
5865-1e68db81-dc22-471f-b57b-500d98d1f86b,139,drawing,dials,21,31,dsl_0_base,77
3962-4fdeec5b-c278-4b1e-866d-6edb70167aa8,228,drawing,dials,14,20,dsl_0_base,151
7528-fdb7e63d-313a-4beb-ae14-a8cc0b6eebb3,186,drawing,dials,31,158,dsl_0_base,295
5865-1e68db81-dc22-471f-b57b-500d98d1f86b,24,drawing,dials,32,82,dsl_0_base,282
7528-fdb7e63d-313a-4beb-ae14-a8cc0b6eebb3,93,drawing,dials,6,51,dsl_0_base,71
5865-1e68db81-dc22-471f-b57b-500d98d1f86b,55,drawing,dials,29,25,dsl_0_base,89
9617-9f6ff569-55f5-4556-b36a-f84f512ac553,236,drawing,dials,64,96,dsl_0_base,186
9617-9f6ff569-55f5-4556-b36a-f84f512ac553,72,drawing,dials,15,21,dsl_0_base,71
7528-fdb7e63d-313a-4beb-ae14-a8cc0b6eebb3,157,drawing,dials,13,73,dsl_0_base,81
7528-fdb7e63d-313a-4beb-ae14-a8cc0b6eebb3,84,drawing,dials,8,48,dsl_0_base,64
7528-fdb7e63d-313a-4beb-ae14-a8cc0b6eebb3,35,drawing,dials,6,38,dsl_0_base,88
9617-9f6ff569-55f5-4556-b36a-f84f512ac553,63,drawing,dials,18,65,dsl_0_base,109
9617-9f6ff569-55f5-4556-b36a-f84f512ac553,75,drawing,dials,6,25,dsl_0_base,64
9617-9f6ff569-55f5-4556-b36a-f84f512ac553,123,drawing,dials,9,19,dsl_0_base,85
9617-9f6ff569-55f5-4556-b36a-f84f512ac553,30,drawing,dials,5,8,dsl_0_base,71
9617-9f6ff569-55f5-4556-b36a-f84f512ac553,7,drawing,dials,28,37,dsl_0_base,110
3889-0e4e8435-89b4-4e84-b3e5-522c6810d5a8,122,drawing,dials,11,18,dsl_0_base,57
3889-0e4e8435-89b4-4e84-b3e5-522c6810d5a8,100,drawing,dials,5,12,dsl_0_base,64
3889-0e4e8435-89b4-4e84-b3e5-522c6810d5a8,48,drawing,dials,26,63,dsl_0_base,247
3889-0e4e8435-89b4-4e84-b3e5-522c6810d5a8,142,drawing,dials,8,24,dsl_0_base,125
5333-1a2f3962-0141-4226-b034-3902fd87d391,147,drawing,dials,57,36,dsl_0_base,158
3889-0e4e8435-89b4-4e84-b3e5-522c6810d5a8,183,drawing,dials,9,20,dsl_0_base,113
3889-0e4e8435-89b4-4e84-b3e5-522c6810d5a8,158,drawing,dials,5,16,dsl_0_base,85
5333-1a2f3962-0141-4226-b034-3902fd87d391,111,drawing,dials,40,20,dsl_0_base,140
3889-0e4e8435-89b4-4e84-b3e5-522c6810d5a8,211,drawing,dials,16,37,dsl_0_base,384
3889-0e4e8435-89b4-4e84-b3e5-522c6810d5a8,121,drawing,dials,13,26,dsl_0_base,186
3889-0e4e8435-89b4-4e84-b3e5-522c6810d5a8,64,drawing,dials,7,20,dsl_0_base,109
3889-0e4e8435-89b4-4e84-b3e5-522c6810d5a8,15,drawing,dials,8,22,dsl_0_base,125
5333-1a2f3962-0141-4226-b034-3902fd87d391,38,drawing,dials,89,56,dsl_0_base,411
5333-1a2f3962-0141-4226-b034-3902fd87d391,195,drawing,dials,34,28,dsl_0_base,91
5333-1a2f3962-0141-4226-b034-3902fd87d391,229,drawing,dials,50,46,dsl_0_base,295
0490-cdf08d58-2cc2-415c-a61d-b5ae1835aec5,149,drawing,dials,43,23,dsl_0_base,192
5333-1a2f3962-0141-4226-b034-3902fd87d391,197,drawing,dials,44,27,dsl_0_base,137
2695-f624e081-bf8d-44fb-a433-b5fa04f9a9b6,201,drawing,dials,11,26,dsl_0_base,119
5333-1a2f3962-0141-4226-b034-3902fd87d391,8,drawing,dials,41,31,dsl_0_base,186
2695-f624e081-bf8d-44fb-a433-b5fa04f9a9b6,113,drawing,dials,10,12,dsl_0_base,275
0490-cdf08d58-2cc2-415c-a61d-b5ae1835aec5,115,drawing,dials,35,19,dsl_0_base,117
2695-f624e081-bf8d-44fb-a433-b5fa04f9a9b6,60,drawing,dials,8,18,dsl_0_base,109
5333-1a2f3962-0141-4226-b034-3902fd87d391,146,drawing,dials,52,36,dsl_0_base,158
7450-7c0ad417-befb-4cc8-a1b4-b6b8dd869f9e,201,drawing,dials,25,54,dsl_0_base,119
5333-1a2f3962-0141-4226-b034-3902fd87d391,92,drawing,dials,15,11,dsl_0_base,64
2695-f624e081-bf8d-44fb-a433-b5fa04f9a9b6,206,drawing,dials,7,13,dsl_0_base,139
5333-1a2f3962-0141-4226-b034-3902fd87d391,73,drawing,dials,27,11,dsl_0_base,71
2695-f624e081-bf8d-44fb-a433-b5fa04f9a9b6,76,drawing,dials,6,8,dsl_0_base,64
2695-f624e081-bf8d-44fb-a433-b5fa04f9a9b6,241,drawing,dials,20,19,dsl_0_base,258
7450-7c0ad417-befb-4cc8-a1b4-b6b8dd869f9e,113,drawing,dials,21,67,dsl_0_base,275
2695-f624e081-bf8d-44fb-a433-b5fa04f9a9b6,33,drawing,dials,11,10,dsl_0_base,197
0490-cdf08d58-2cc2-415c-a61d-b5ae1835aec5,6,drawing,dials,57,29,dsl_0_base,152
2695-f624e081-bf8d-44fb-a433-b5fa04f9a9b6,192,drawing,dials,6,6,dsl_0_base,71
2695-f624e081-bf8d-44fb-a433-b5fa04f9a9b6,14,drawing,dials,10,10,dsl_0_base,85
7450-7c0ad417-befb-4cc8-a1b4-b6b8dd869f9e,14,drawing,dials,11,44,dsl_0_base,85
2695-f624e081-bf8d-44fb-a433-b5fa04f9a9b6,69,drawing,dials,9,10,dsl_0_base,71
7450-7c0ad417-befb-4cc8-a1b4-b6b8dd869f9e,206,drawing,dials,13,53,dsl_0_base,139
7450-7c0ad417-befb-4cc8-a1b4-b6b8dd869f9e,69,drawing,dials,10,27,dsl_0_base,71
0490-cdf08d58-2cc2-415c-a61d-b5ae1835aec5,164,drawing,dials,47,51,dsl_0_base,125
7450-7c0ad417-befb-4cc8-a1b4-b6b8dd869f9e,241,drawing,dials,20,130,dsl_0_base,258
7450-7c0ad417-befb-4cc8-a1b4-b6b8dd869f9e,76,drawing,dials,16,24,dsl_0_base,64
7450-7c0ad417-befb-4cc8-a1b4-b6b8dd869f9e,192,drawing,dials,8,32,dsl_0_base,71
7450-7c0ad417-befb-4cc8-a1b4-b6b8dd869f9e,33,drawing,dials,21,104,dsl_0_base,197
0490-cdf08d58-2cc2-415c-a61d-b5ae1835aec5,190,drawing,dials,48,27,dsl_0_base,74
7450-7c0ad417-befb-4cc8-a1b4-b6b8dd869f9e,60,drawing,dials,12,32,dsl_0_base,109
0490-cdf08d58-2cc2-415c-a61d-b5ae1835aec5,174,drawing,dials,92,107,dsl_0_base,317
0490-cdf08d58-2cc2-415c-a61d-b5ae1835aec5,200,drawing,dials,27,18,dsl_0_base,91
0490-cdf08d58-2cc2-415c-a61d-b5ae1835aec5,139,drawing,dials,35,47,dsl_0_base,77
0490-cdf08d58-2cc2-415c-a61d-b5ae1835aec5,16,drawing,dials,41,18,dsl_0_base,105
0490-cdf08d58-2cc2-415c-a61d-b5ae1835aec5,218,drawing,dials,13,4,dsl_0_base,211
6312-77e51ec3-21ac-46e5-a70b-1aedddc299d7,140,drawing,dials,25,25,dsl_0_base,105
6312-77e51ec3-21ac-46e5-a70b-1aedddc299d7,102,drawing,dials,5,13,dsl_0_base,71
6312-77e51ec3-21ac-46e5-a70b-1aedddc299d7,31,drawing,dials,18,14,dsl_0_base,95
6312-77e51ec3-21ac-46e5-a70b-1aedddc299d7,168,drawing,dials,17,37,dsl_0_base,105
6312-77e51ec3-21ac-46e5-a70b-1aedddc299d7,208,drawing,dials,14,8,dsl_0_base,88
6312-77e51ec3-21ac-46e5-a70b-1aedddc299d7,176,drawing,dials,54,70,dsl_0_base,337
6312-77e51ec3-21ac-46e5-a70b-1aedddc299d7,66,drawing,dials,13,9,dsl_0_base,64
6312-77e51ec3-21ac-46e5-a70b-1aedddc299d7,124,drawing,dials,10,20,dsl_0_base,77
6312-77e51ec3-21ac-46e5-a70b-1aedddc299d7,22,drawing,dials,52,41,dsl_0_base,289
6312-77e51ec3-21ac-46e5-a70b-1aedddc299d7,58,drawing,dials,8,20,dsl_0_base,89
3470-26c59f75-7b3f-446f-a214-583ee92a938e,166,structures,bridge,6,38,dsl_1_low,28
3470-26c59f75-7b3f-446f-a214-583ee92a938e,113,structures,bridge,6,39,dsl_1_low,36
3470-26c59f75-7b3f-446f-a214-583ee92a938e,70,structures,bridge,6,16,dsl_1_low,11
3470-26c59f75-7b3f-446f-a214-583ee92a938e,171,structures,bridge,6,30,dsl_1_low,28
3470-26c59f75-7b3f-446f-a214-583ee92a938e,46,structures,bridge,6,31,dsl_1_low,18
3470-26c59f75-7b3f-446f-a214-583ee92a938e,228,structures,bridge,6,44,dsl_1_low,38
3470-26c59f75-7b3f-446f-a214-583ee92a938e,94,structures,bridge,6,40,dsl_1_low,28
3470-26c59f75-7b3f-446f-a214-583ee92a938e,143,structures,bridge,6,38,dsl_1_low,15
3470-26c59f75-7b3f-446f-a214-583ee92a938e,4,structures,bridge,6,29,dsl_1_low,5
3470-26c59f75-7b3f-446f-a214-583ee92a938e,56,structures,bridge,6,38,dsl_1_low,11
7338-3a87e74e-e624-4315-9c74-a48bc24d5eb0,150,structures,bridge,18,31,dsl_1_low,29
7338-3a87e74e-e624-4315-9c74-a48bc24d5eb0,108,structures,bridge,9,16,dsl_1_low,36
7338-3a87e74e-e624-4315-9c74-a48bc24d5eb0,72,structures,bridge,9,22,dsl_1_low,12
7338-3a87e74e-e624-4315-9c74-a48bc24d5eb0,151,structures,bridge,12,26,dsl_1_low,16
7338-3a87e74e-e624-4315-9c74-a48bc24d5eb0,180,structures,bridge,12,38,dsl_1_low,16
7338-3a87e74e-e624-4315-9c74-a48bc24d5eb0,169,structures,bridge,15,34,dsl_1_low,29
7338-3a87e74e-e624-4315-9c74-a48bc24d5eb0,232,structures,bridge,15,36,dsl_1_low,36
7338-3a87e74e-e624-4315-9c74-a48bc24d5eb0,134,structures,bridge,9,12,dsl_1_low,45
7338-3a87e74e-e624-4315-9c74-a48bc24d5eb0,16,structures,bridge,9,19,dsl_1_low,11
7338-3a87e74e-e624-4315-9c74-a48bc24d5eb0,20,structures,bridge,6,25,dsl_1_low,6
8598-cb16fb43-270b-423a-ab8e-90e5bfa40330,200,structures,bridge,13,12,dsl_1_low,27
8598-cb16fb43-270b-423a-ab8e-90e5bfa40330,110,structures,bridge,10,12,dsl_1_low,37
8598-cb16fb43-270b-423a-ab8e-90e5bfa40330,80,structures,bridge,12,14,dsl_1_low,27
8598-cb16fb43-270b-423a-ab8e-90e5bfa40330,201,structures,bridge,13,13,dsl_1_low,28
8307-ba1c065f-9ce5-47d4-bca0-fe932c18fe31,118,structures,bridge,8,13,dsl_1_low,37
8598-cb16fb43-270b-423a-ab8e-90e5bfa40330,39,structures,bridge,10,15,dsl_1_low,19
8598-cb16fb43-270b-423a-ab8e-90e5bfa40330,225,structures,bridge,7,10,dsl_1_low,22
8307-ba1c065f-9ce5-47d4-bca0-fe932c18fe31,107,structures,bridge,19,14,dsl_1_low,28
8598-cb16fb43-270b-423a-ab8e-90e5bfa40330,81,structures,bridge,7,10,dsl_1_low,17
8307-ba1c065f-9ce5-47d4-bca0-fe932c18fe31,63,structures,bridge,9,11,dsl_1_low,11
8598-cb16fb43-270b-423a-ab8e-90e5bfa40330,195,structures,bridge,7,9,dsl_1_low,17
8598-cb16fb43-270b-423a-ab8e-90e5bfa40330,8,structures,bridge,7,10,dsl_1_low,5
8598-cb16fb43-270b-423a-ab8e-90e5bfa40330,66,structures,bridge,11,14,dsl_1_low,20
8307-ba1c065f-9ce5-47d4-bca0-fe932c18fe31,146,structures,bridge,19,34,dsl_1_low,28
8307-ba1c065f-9ce5-47d4-bca0-fe932c18fe31,240,structures,bridge,26,21,dsl_1_low,21
8307-ba1c065f-9ce5-47d4-bca0-fe932c18fe31,163,structures,bridge,25,15,dsl_1_low,16
8307-ba1c065f-9ce5-47d4-bca0-fe932c18fe31,5,structures,bridge,17,16,dsl_1_low,6
8307-ba1c065f-9ce5-47d4-bca0-fe932c18fe31,109,structures,bridge,26,22,dsl_1_low,36
8307-ba1c065f-9ce5-47d4-bca0-fe932c18fe31,12,structures,bridge,20,11,dsl_1_low,6
8307-ba1c065f-9ce5-47d4-bca0-fe932c18fe31,51,structures,bridge,22,9,dsl_1_low,19
1129-d6dbd07e-5d79-4f9e-8b8a-fa7f23b1d38f,198,structures,bridge,31,26,dsl_1_low,27
1129-d6dbd07e-5d79-4f9e-8b8a-fa7f23b1d38f,187,structures,bridge,14,4,dsl_1_low,28
1129-d6dbd07e-5d79-4f9e-8b8a-fa7f23b1d38f,77,structures,bridge,3,6,dsl_1_low,18
1129-d6dbd07e-5d79-4f9e-8b8a-fa7f23b1d38f,206,structures,bridge,8,3,dsl_1_low,17
1129-d6dbd07e-5d79-4f9e-8b8a-fa7f23b1d38f,19,structures,bridge,5,5,dsl_1_low,5
1129-d6dbd07e-5d79-4f9e-8b8a-fa7f23b1d38f,229,structures,bridge,7,4,dsl_1_low,38
1129-d6dbd07e-5d79-4f9e-8b8a-fa7f23b1d38f,0,structures,bridge,15,3,dsl_1_low,6
1129-d6dbd07e-5d79-4f9e-8b8a-fa7f23b1d38f,191,structures,bridge,9,7,dsl_1_low,29
1129-d6dbd07e-5d79-4f9e-8b8a-fa7f23b1d38f,85,structures,bridge,16,6,dsl_1_low,15
